account_id,customer_id,bank_name,account_type,opening_balance,current_balance,currency,opened_at
acct_2f72bb555a,cust_f522f0f575,Punjab National Bank,savings,23375.45,,,
acct_0483cc08e6,cust_b3e877d63f,Axis Bank,savings,8141.11,,,
acct_a0b42e0852,cust_e7ade88e12,State Bank of India,savings,46211.58,,,
acct_19a94bce21,cust_01cc2795fb,State Bank of India,savings,48657.45,,,
acct_337507ca65,cust_094c94f2c8,Axis Bank,savings,21541.75,,,
acct_efad0fa78e,cust_56f9ff5030,HDFC Bank,savings,47223.29,,,
acct_e5daa549b6,cust_063354aa75,Bank of Baroda,savings,20623.82,,,
acct_ce6d22cdf3,cust_198599ba47,Axis Bank,savings,26501.23,,,
acct_1ee5b2231d,cust_f85c491719,State Bank of India,savings,16287.58,,,
acct_98e7921bcf,cust_86575260f1,Bank of Baroda,savings,16463.85,,,
acct_a2f11d9b6f,cust_ca85179b74,State Bank of India,savings,3011.45,,,
acct_fefc21baa2,cust_32fd5ba5d1,Bank of Baroda,savings,33331.76,,,
acct_6b285ab078,cust_d0d19513c8,Bank of Baroda,savings,3736.27,,,
acct_cbfe7253b0,cust_8c73974ec8,Axis Bank,savings,25875.75,,,
acct_9effb5fbaa,cust_f795691a2d,Bank of Baroda,savings,24405.86,,,
acct_bc94c8184a,cust_a8eab69678,State Bank of India,savings,8027.7,,,
acct_29287d1d5c,cust_9c24549fd9,Axis Bank,savings,23372.08,,,
acct_6445098454,cust_85803b2bc6,Axis Bank,savings,16475.42,,,
acct_97734dc0b7,cust_db61bc5edf,HDFC Bank,savings,43734.63,,,
acct_140aa71026,cust_c04df5035c,Axis Bank,savings,20605.44,,,
acct_e96cd9b4e1,cust_e40a019b0d,Axis Bank,savings,41322.88,,,
acct_af408b11d8,cust_51f4e90676,Bank of Baroda,savings,23715.94,,,
acct_686846c808,cust_31980c3838,HDFC Bank,savings,33645.17,,,
acct_6864e86cc2,cust_d18b1cc0eb,Punjab National Bank,savings,13611.84,,,
acct_90dc49bf46,cust_bcc704349b,State Bank of India,savings,47077.44,,,
acct_07672532d2,cust_7abad74a6e,Punjab National Bank,savings,41408.91,,,
acct_d6f9f90cee,cust_74124da039,HDFC Bank,savings,21190.9,,,
acct_6fc4061c98,cust_ac4d4a6664,ICICI Bank,savings,44497.67,,,
acct_571543669b,cust_a8d23d49cc,HDFC Bank,savings,13422.44,,,
acct_11ff0f1c68,cust_68ad032961,HDFC Bank,savings,41742.28,,,
acct_6a4e31d15b,cust_1468782d7e,State Bank of India,savings,31015.58,,,
acct_4fb82e71c1,cust_d132792550,HDFC Bank,savings,11896.08,,,
acct_4636feb914,cust_97dc82a2bc,Axis Bank,savings,44547.58,,,
acct_9563f0f4ec,cust_347cd08d7a,Bank of Baroda,savings,47933.0,,,
acct_f7ca2483fa,cust_f9f8376f61,Axis Bank,savings,44645.87,,,
acct_435d35d7a1,cust_908a7fbf46,Axis Bank,savings,21587.42,,,
acct_74eb393b8a,cust_2f68772657,Axis Bank,savings,31153.38,,,
acct_f47a352522,cust_eae9bb1e07,HDFC Bank,savings,22771.83,,,
acct_5e886e17fe,cust_81821f7ec7,Axis Bank,savings,45871.74,,,
acct_0d479d931d,cust_440207cd30,HDFC Bank,savings,21479.22,,,
acct_e40c0a2025,cust_48868e3357,ICICI Bank,savings,22913.77,,,
acct_1f55c70bf9,cust_1735a7699a,HDFC Bank,savings,41223.37,,,
acct_c76d5567f7,cust_b3cccd7ad5,HDFC Bank,savings,38837.57,,,
acct_eb4fc74d46,cust_cb4d04b78b,HDFC Bank,savings,34117.8,,,
acct_2580963492,cust_4689055e7a,HDFC Bank,savings,38161.43,,,
acct_e253b471f8,cust_8df65add28,State Bank of India,savings,28724.68,,,
acct_3de7612057,cust_f902fe06bf,Bank of Baroda,savings,45571.38,,,
acct_82eb2eb3f2,cust_09dbfefecd,ICICI Bank,savings,45094.59,,,
acct_efb2db7118,cust_65a699781a,ICICI Bank,savings,48052.81,,,
acct_af5240d6d7,cust_970ca5efc2,HDFC Bank,savings,44164.8,,,
acct_461450c259,cust_e4d5cc2247,ICICI Bank,savings,26136.23,,,
acct_443488111b,cust_2f527ca480,State Bank of India,savings,48110.45,,,
acct_31f1b4e93e,cust_63a4edff37,State Bank of India,savings,44450.42,,,
acct_a454dca2f3,cust_46f0bbdf82,ICICI Bank,savings,5206.84,,,
acct_1c9b124e9f,cust_46ce1eb1d6,Axis Bank,savings,26055.46,,,
acct_e75a06a10e,cust_7c2d0908b3,State Bank of India,savings,25988.05,,,
acct_dd76e7d2a0,cust_f9fef726f5,ICICI Bank,savings,33131.45,,,
acct_1bbe0f8461,cust_085912bef1,HDFC Bank,savings,32134.91,,,
acct_e863eab633,cust_414c94018f,State Bank of India,savings,31051.16,,,
acct_cbe6d8d534,cust_46c1c2302c,Bank of Baroda,savings,29099.41,,,
acct_3dfd961db0,cust_da58669166,Bank of Baroda,savings,38332.85,,,
acct_8d451eb525,cust_3213cc4c66,Punjab National Bank,savings,27812.93,,,
acct_9c2f67a0e3,cust_bfd52ad6c0,HDFC Bank,savings,16880.42,,,
acct_aaa39f97e7,cust_d162629959,Punjab National Bank,savings,40090.2,,,
acct_abd4aa75b0,cust_844ea1b0c3,State Bank of India,savings,29286.27,,,
acct_46d66336bd,cust_e9f5d4fc27,Axis Bank,savings,47311.05,,,
acct_bdae4a8ff4,cust_35d9f01d2f,Bank of Baroda,savings,11726.17,,,
acct_f68571256c,cust_71f808920e,State Bank of India,savings,28984.55,,,
acct_9c3014804a,cust_3f1b71768c,Bank of Baroda,savings,33496.77,,,
acct_553ad67bb3,cust_9fa778be62,ICICI Bank,savings,28134.09,,,
acct_6b9520cad1,cust_28da0b69bb,State Bank of India,savings,10265.0,,,
acct_0ff97cefae,cust_6bfd4da8b8,Punjab National Bank,savings,6920.77,,,
acct_aa3b643a9d,cust_7321a9eaa5,Bank of Baroda,savings,9006.81,,,
acct_64b6f65b30,cust_ef3bab5bcf,Axis Bank,savings,10289.51,,,
acct_8dfec345ac,cust_2eb9db2cd9,Bank of Baroda,savings,46532.57,,,
acct_e196dbb7a1,cust_66a337f06d,Axis Bank,savings,39577.99,,,
acct_5b6d7a5990,cust_ff918ff9fd,State Bank of India,savings,26243.37,,,
acct_6238682a8a,cust_bba6f49e3a,Bank of Baroda,savings,48595.11,,,
acct_610e84b014,cust_23ac276a32,Axis Bank,savings,41908.88,,,
acct_15d0b6f0d6,cust_309c84d504,Axis Bank,savings,37733.86,,,
acct_21960607e5,cust_ca183631ad,ICICI Bank,savings,16796.63,,,
acct_23a31dd60a,cust_bedf0748f4,Punjab National Bank,savings,8515.89,,,
acct_b83c1d2965,cust_df41a5328a,Punjab National Bank,savings,39802.77,,,
acct_de35270b45,cust_205be5c545,Bank of Baroda,savings,41505.21,,,
acct_b78144071c,cust_49e207d7fd,ICICI Bank,savings,14942.87,,,
acct_7bfe7b4f59,cust_585f519651,HDFC Bank,savings,13477.35,,,
acct_ab67c9032e,cust_bbb8920696,Bank of Baroda,savings,20172.36,,,
acct_33678ef53f,cust_2d6b6a82e8,HDFC Bank,savings,28650.25,,,
acct_ea929cd3ac,cust_3260ef4ad6,ICICI Bank,savings,45667.06,,,
acct_5419a78e1b,cust_0398d584a8,ICICI Bank,savings,44443.85,,,
acct_9ab4a1ffb1,cust_0e5f4d6ff2,HDFC Bank,savings,9976.78,,,
acct_1e077c0a74,cust_b3f6217ff4,ICICI Bank,savings,3319.6,,,
acct_88d556e7d0,cust_6860e125ef,HDFC Bank,savings,9787.47,,,
acct_4b43ce2993,cust_c7aee607c7,ICICI Bank,savings,7304.24,,,
acct_7dc3e383ba,cust_6dbd240291,State Bank of India,savings,9995.34,,,
acct_ae4545ec05,cust_c515fc950c,Axis Bank,savings,8141.29,,,
acct_ffe416c978,cust_beadbcf7f3,Axis Bank,savings,21129.55,,,
acct_c3efb09ad5,cust_3801cc460c,State Bank of India,savings,18629.85,,,
acct_f3042eb7f1,cust_6d5ad5d5b0,ICICI Bank,savings,45211.8,,,
acct_11bc8da541,cust_5b8f457bd4,HDFC Bank,savings,8879.24,,,
acct_f97805274f,cust_7e5ec30d2e,Punjab National Bank,savings,39731.34,,,
acct_fa31542122,cust_ccb85b871c,Axis Bank,savings,20796.56,,,
acct_7ec54827ac,cust_d9c66e3c3c,ICICI Bank,savings,4211.78,,,
acct_5b17e22753,cust_d68bae8e68,State Bank of India,savings,46250.2,,,
acct_8f4f5672a1,cust_c3f697dc62,Bank of Baroda,savings,42438.21,,,
acct_ae93b490b1,cust_2895b2bc8b,State Bank of India,savings,20445.31,,,
acct_1cfec49e78,cust_3e8c7a8437,Bank of Baroda,savings,9885.8,,,
acct_5fb87e0855,cust_ccf23fae77,State Bank of India,savings,5409.65,,,
acct_8938a03b52,cust_f4533df002,Bank of Baroda,savings,38358.82,,,
acct_49ecacc3df,cust_251b949915,State Bank of India,savings,6765.08,,,
acct_0ac8fc22a3,cust_92d8eb03bf,Bank of Baroda,savings,48074.61,,,
acct_25b2724330,cust_876cc63c74,State Bank of India,savings,8415.28,,,
acct_1aa4cf19f0,cust_32402d59ce,ICICI Bank,savings,30980.45,,,
acct_b47c62baff,cust_9ce1460c0a,HDFC Bank,savings,39694.28,,,
acct_ad2e73483a,cust_0f8746d3f6,HDFC Bank,savings,26809.6,,,
acct_2858e66652,cust_8b14667221,Axis Bank,savings,12315.28,,,
acct_0a2ff4f119,cust_3da4f0afac,HDFC Bank,savings,39956.1,,,
acct_970e42334a,cust_8ce7a4e46c,State Bank of India,savings,28988.97,,,
acct_0f48b417cc,cust_512cd15e75,Axis Bank,savings,48949.08,,,
acct_53f27ce05f,cust_ad2d4478ca,Axis Bank,savings,30227.43,,,
acct_ec68a087eb,cust_ec3a4e09ac,Bank of Baroda,savings,27600.2,,,
acct_2dc0088833,cust_57618340b2,HDFC Bank,savings,39853.84,,,
acct_0083f79fc1,cust_85a8241fcd,Axis Bank,savings,49870.29,,,
acct_15d7e73676,cust_21f9f0e9ee,Bank of Baroda,savings,47271.83,,,
acct_fda4717e32,cust_d03d467765,HDFC Bank,savings,21980.09,,,
acct_b6f66d8a73,cust_830d5d8563,Punjab National Bank,savings,20427.27,,,
acct_ea458fb2af,cust_f57f2997b2,ICICI Bank,savings,42580.12,,,
acct_403363796c,cust_c59b1afbc5,State Bank of India,savings,14297.76,,,
acct_a85a6f0fe4,cust_5e3847a8db,HDFC Bank,savings,20757.52,,,
acct_0a83c39fe7,cust_c5eb5e235c,Punjab National Bank,savings,30720.18,,,
acct_0efcb714d6,cust_a575d82155,Punjab National Bank,savings,35551.01,,,
acct_7a884a77e0,cust_650b4e93e6,Axis Bank,savings,37346.08,,,
acct_92d317a00d,cust_1ad84941a4,Bank of Baroda,savings,4156.29,,,
acct_af007a4a8a,cust_a477bc4729,Bank of Baroda,savings,33632.3,,,
acct_784ef17e1f,cust_dffaa6755b,Axis Bank,savings,41750.32,,,
acct_18bb5ea929,cust_fb33c60bc7,HDFC Bank,savings,28838.03,,,
acct_cb2937e6e6,cust_ab1b022094,ICICI Bank,savings,39723.76,,,
acct_7ade464f31,cust_558047358d,Axis Bank,savings,23576.75,,,
acct_a531c99bad,cust_f9bac887d8,Axis Bank,savings,6240.24,,,
acct_fc0316a14d,cust_25fb7b19d2,Punjab National Bank,savings,48227.68,,,
acct_a4ffdb544b,cust_06b84f0ca7,State Bank of India,savings,45316.56,,,
acct_096fbe38fe,cust_749c3231b4,HDFC Bank,savings,14497.71,,,
acct_667f92135c,cust_1d23df45cf,HDFC Bank,savings,20235.7,,,
acct_49aa64a06a,cust_6f666d7282,State Bank of India,savings,46421.33,,,
acct_694f451bf3,cust_4a5f7eb1a5,Bank of Baroda,savings,23079.53,,,
acct_cff7b35786,cust_3df3a27c17,Punjab National Bank,savings,14327.93,,,
acct_e7b55d29ec,cust_da60a5bfd1,State Bank of India,savings,47165.33,,,
acct_2de4bcd717,cust_5e11557124,Bank of Baroda,savings,32368.82,,,
acct_01cb3715f5,cust_1edc9459c9,Bank of Baroda,savings,35787.32,,,
acct_c0fbfd7eaf,cust_f8c8cc8b14,Axis Bank,savings,41509.85,,,
acct_ccd33295b7,cust_fdb6979f1c,State Bank of India,savings,19414.69,,,
acct_ed7ce6f8aa,cust_128916317c,Bank of Baroda,savings,47510.75,,,
acct_a10eef6fd9,cust_46de1dd4b5,State Bank of India,savings,18908.68,,,
acct_f12d4a65be,cust_ef33e456be,Punjab National Bank,savings,26526.12,,,
acct_ae26b8fa2a,cust_4b0163a408,Bank of Baroda,savings,37305.44,,,
acct_21b510c2ae,cust_20a504e894,Punjab National Bank,savings,46033.53,,,
acct_244c2da4d4,cust_d316f58e0a,Bank of Baroda,savings,19477.38,,,
acct_92f97ed948,cust_3ade9b3af8,ICICI Bank,savings,23504.49,,,
acct_d23ac248d9,cust_785cc4c0ca,ICICI Bank,savings,15759.53,,,
acct_8273248197,cust_61785080f0,State Bank of India,savings,28981.44,,,
acct_ac76513033,cust_31cb3ac9d6,HDFC Bank,savings,26870.19,,,
acct_b4e7db8d14,cust_8834c604ca,State Bank of India,savings,16536.69,,,
acct_3260f950f6,cust_261d1d72d6,Punjab National Bank,savings,42790.63,,,
acct_8d8464d513,cust_99062f6b03,ICICI Bank,savings,17104.04,,,
acct_ec91b13755,cust_8c720dae70,Axis Bank,savings,24254.5,,,
acct_261b1f52aa,cust_09b193aa3f,State Bank of India,savings,46555.14,,,
acct_7725e256b1,cust_a719df4e26,State Bank of India,savings,25648.95,,,
acct_c1f920664f,cust_98132dd4d0,ICICI Bank,savings,19471.76,,,
acct_2fb0797ed4,cust_0aaf2f9b04,ICICI Bank,savings,43857.1,,,
acct_bebf810109,cust_dc9787cd2b,State Bank of India,savings,21019.31,,,
acct_aee212bfdf,cust_efaf6379aa,Punjab National Bank,savings,45001.57,,,
acct_58f0340197,cust_c9302142d0,Punjab National Bank,savings,5628.75,,,
acct_05caf05251,cust_50a5856089,HDFC Bank,savings,26142.9,,,
acct_a402be9cbb,cust_a49bea6bc1,Bank of Baroda,savings,7083.87,,,
acct_cdb8b9e14d,cust_c43efc5275,Bank of Baroda,savings,19667.11,,,
acct_abc3a2ffb5,cust_ae962c923e,ICICI Bank,savings,36219.07,,,
acct_c676371163,cust_e547f0b1fb,ICICI Bank,savings,44073.12,,,
acct_e2dcf027fd,cust_b92a8e8847,Bank of Baroda,savings,42739.77,,,
acct_59cf54d67a,cust_0c1a5dbb25,Axis Bank,savings,35641.25,,,
acct_470646189f,cust_2116521bf4,State Bank of India,savings,14408.74,,,
acct_18f2d72271,cust_0862e57df6,Axis Bank,savings,33458.5,,,
acct_0939c3e140,cust_a9c76f6b6d,Axis Bank,savings,15632.59,,,
acct_c112953987,cust_91bdda9b55,Punjab National Bank,savings,28982.59,,,
acct_7ad7b64829,cust_4dbd8f5748,HDFC Bank,savings,14387.85,,,
acct_a31d393910,cust_f603585ea5,Punjab National Bank,savings,33162.23,,,
acct_a096bed48f,cust_e1ca7ab4a2,State Bank of India,savings,45076.15,,,
acct_53b4998095,cust_d013536b69,Axis Bank,savings,8353.54,,,
acct_9f5e6fd8ed,cust_e002f0ae43,ICICI Bank,savings,40154.71,,,
acct_24f508cf27,cust_2c7a4be036,HDFC Bank,savings,38266.32,,,
acct_826a2582c9,cust_1cee6f5cdf,State Bank of India,savings,5384.57,,,
acct_2b0312c768,cust_23808b28f4,ICICI Bank,savings,29145.68,,,
acct_b5c502be9d,cust_2db897d330,HDFC Bank,savings,17984.53,,,
acct_85fd575c0c,cust_f40dcdcb21,State Bank of India,savings,37070.73,,,
acct_47294a132d,cust_6957a94c89,HDFC Bank,savings,41770.91,,,
acct_38f4c1c730,cust_475cf92b83,Bank of Baroda,savings,6281.29,,,
acct_d267ff010e,cust_91f06c9d31,HDFC Bank,savings,42321.09,,,
acct_5d17e62e70,cust_530bd8c241,Axis Bank,savings,22516.06,,,
acct_118551534c,cust_71ef6b6860,Punjab National Bank,savings,18482.83,,,
acct_9f54823493,cust_17d16fda9f,HDFC Bank,savings,20387.64,,,
acct_d771a75d11,cust_baab61994f,HDFC Bank,savings,10777.87,,,
acct_39df3cbda0,cust_b84972d319,Bank of Baroda,savings,8050.86,,,
acct_4f22b8d756,cust_4d3ffce3c2,HDFC Bank,savings,31918.96,,,
acct_e707ba30c4,cust_f6d2e51dde,Axis Bank,savings,35623.97,,,
acct_3dd35e42e9,cust_bdfb75f924,Bank of Baroda,savings,35885.73,,,
acct_440d37b297,cust_24d4b1d2b1,Punjab National Bank,savings,31194.68,,,
acct_baad7ca04a,cust_1c96937dc2,Axis Bank,savings,38715.77,,,
acct_411f91e06b,cust_1122ecc1cf,ICICI Bank,savings,29383.94,,,
acct_bf13fd821a,cust_4f9b3cd815,ICICI Bank,savings,47170.65,,,
acct_3f544ccd7f,cust_7bf04654c5,State Bank of India,savings,29092.66,,,
acct_ea8862354f,cust_f0581a323f,Bank of Baroda,savings,17596.37,,,
acct_ec8c74c042,cust_6d0d34c5a3,Axis Bank,savings,15541.9,,,
acct_7c11757c95,cust_fb1a1995a8,State Bank of India,savings,25265.82,,,
acct_cf2ce27312,cust_d74f0d2a60,HDFC Bank,savings,18746.04,,,
acct_bb0d696213,cust_e9cf3b6d07,Bank of Baroda,savings,26421.17,,,
acct_7308916c01,cust_82d54670a6,Bank of Baroda,savings,30368.67,,,
acct_713ec59c1b,cust_1503f55a1e,HDFC Bank,savings,39221.33,,,
acct_74f22a6ab4,cust_9a42a8dede,Axis Bank,savings,48922.65,,,
acct_114bdc852f,cust_ce4a6f3049,HDFC Bank,savings,48515.66,,,
acct_27f8d7f17e,cust_26c1092dc3,HDFC Bank,savings,16316.58,,,
acct_b5e5d7ae2d,cust_4e37884f59,ICICI Bank,savings,25942.19,,,
acct_ebcd2be626,cust_e27d56797c,Punjab National Bank,savings,49446.72,,,
acct_ce8e1e2c7c,cust_3791718db3,Punjab National Bank,savings,27933.58,,,
acct_98916b5446,cust_05d90e3521,HDFC Bank,savings,16666.16,,,
acct_7328dfd957,cust_d871d4e73a,Bank of Baroda,savings,48630.13,,,
acct_9eaba08499,cust_c58b4789dd,Axis Bank,savings,11194.69,,,
acct_49f1fe11cb,cust_c564a79d68,State Bank of India,savings,17195.33,,,
acct_f1e733329d,cust_71f5691e72,HDFC Bank,savings,11475.16,,,
acct_bebe5338a6,cust_ed77697e76,State Bank of India,savings,28399.9,,,
acct_dc03121642,cust_67079c4dfe,Punjab National Bank,savings,43382.15,,,
acct_a788efb751,cust_e4d26ce17a,State Bank of India,savings,2340.86,,,
acct_79407f92f2,cust_c85a37ffb9,Bank of Baroda,savings,46238.11,,,
acct_a968f0f520,cust_ed2e251dce,Punjab National Bank,savings,21191.68,,,
acct_9ef9c78a2b,cust_952fdfdef9,Axis Bank,savings,38250.95,,,
acct_ce7c00edfd,cust_d1458f1bc5,Bank of Baroda,savings,24495.96,,,
acct_bc1d6a0a2c,cust_a579d0a9a7,Punjab National Bank,savings,24564.3,,,
acct_7bbb4f5012,cust_6c29f97542,Punjab National Bank,savings,12001.66,,,
acct_71626a24be,cust_0c35c67fc4,Axis Bank,savings,40681.05,,,
acct_24c2b32db9,cust_4ef5fbc42f,State Bank of India,savings,24360.86,,,
acct_d61aa95850,cust_40f4354a45,State Bank of India,savings,30323.08,,,
acct_bbef74a53d,cust_da30dabcdc,HDFC Bank,savings,12443.73,,,
acct_8c94203553,cust_07ad7d2d4a,Axis Bank,savings,43722.92,,,
acct_b3844d2229,cust_2568db6f4f,ICICI Bank,savings,11207.98,,,
acct_cfa31f7281,cust_f22dc8f5e6,Axis Bank,savings,44169.38,,,
acct_8fc4f7b485,cust_1df6064ea1,ICICI Bank,savings,14476.38,,,
acct_53004c1ab3,cust_b99b1db77e,Punjab National Bank,savings,22704.99,,,
acct_77bcc263bf,cust_9a40b58020,HDFC Bank,savings,3330.42,,,
acct_cfee32c96f,cust_d77467c325,HDFC Bank,savings,40366.87,,,
acct_69d78aa07f,cust_458ba621ba,HDFC Bank,savings,26402.93,,,
acct_5725d65e66,cust_fd541d6ca3,Bank of Baroda,savings,41265.72,,,
acct_f5ff9f5270,cust_a84a03e13f,HDFC Bank,savings,16478.96,,,
acct_5327121f67,cust_160223114d,Axis Bank,savings,19643.82,,,
acct_0b0749f73a,cust_3949788c41,HDFC Bank,savings,45073.67,,,
acct_a91bab315f,cust_30dfa5316e,Punjab National Bank,savings,20832.61,,,
acct_55c9ab5828,cust_2e7afc154d,Punjab National Bank,savings,21701.91,,,
acct_4ccb7b6553,cust_d88dd8b644,Punjab National Bank,savings,24614.24,,,
acct_840e824c96,cust_ecabed12cd,ICICI Bank,savings,15180.74,,,
acct_de178e480d,cust_0946157024,ICICI Bank,savings,19777.83,,,
acct_cbfcd8830c,cust_186822c024,Axis Bank,savings,29273.89,,,
acct_875680fa5a,cust_b20547f31a,State Bank of India,savings,40911.74,,,
acct_b97ed529fa,cust_dc16a4d3fd,Axis Bank,savings,47232.98,,,
acct_41cd3bdd33,cust_070bb38f19,State Bank of India,savings,20009.52,,,
acct_70d2743357,cust_902cb105db,Bank of Baroda,savings,44549.13,,,
acct_fd445978dc,cust_449f99fe39,Bank of Baroda,savings,47375.58,,,
acct_0d5ca623fe,cust_c27e7d89a5,Bank of Baroda,savings,32643.27,,,
acct_e99e624ad5,cust_f6c6fe2540,State Bank of India,savings,39349.26,,,
acct_ded6676c6b,cust_e1fadd87da,ICICI Bank,savings,19062.52,,,
acct_ff87e04aa5,cust_556626ce96,ICICI Bank,savings,48548.67,,,
acct_b2ed30b077,cust_10290c2719,HDFC Bank,savings,3551.34,,,
acct_37b2758407,cust_3ae5025ab0,ICICI Bank,savings,46966.12,,,
acct_e062342f51,cust_60e59dae4d,ICICI Bank,savings,45295.32,,,
acct_687e4eb30d,cust_9ac1eed86a,ICICI Bank,savings,3127.47,,,
acct_0459b59e66,cust_3b95c47eb8,Bank of Baroda,savings,45787.69,,,
acct_8bc897f998,cust_b8748f3ac1,ICICI Bank,savings,6313.4,,,
acct_1953ec93c9,cust_ee39628735,State Bank of India,savings,36499.59,,,
acct_2572c1c30f,cust_4dfea9e073,Axis Bank,savings,12017.89,,,
acct_45b5c00f35,cust_3d453b9f13,State Bank of India,savings,5591.72,,,
acct_066808ee47,cust_be530a9007,State Bank of India,savings,21953.72,,,
acct_9b6bed138a,cust_15cdc5fc32,State Bank of India,savings,45509.86,,,
acct_a89c053e0a,cust_f333e0117c,Punjab National Bank,savings,33869.0,,,
acct_aeab925784,cust_c558d4fbb2,Axis Bank,savings,10817.36,,,
acct_86d6a41a7f,cust_038f40ac73,ICICI Bank,savings,49152.1,,,
acct_edd5385018,cust_fba914fdd0,Punjab National Bank,savings,13415.1,,,
acct_939e5e82bd,cust_9599199bf9,Bank of Baroda,savings,24339.44,,,
acct_6c64c2479f,cust_424e000ae4,State Bank of India,savings,40343.11,,,
acct_bdb5215e76,cust_734cd831de,Axis Bank,savings,30916.75,,,
acct_06b34c79e7,cust_1b496ac1de,ICICI Bank,savings,14795.91,,,
acct_961c11364d,cust_d330261dc0,ICICI Bank,savings,14935.37,,,
acct_0fef8d14ab,cust_961121c2e6,ICICI Bank,savings,21230.17,,,
acct_8ad7611d9a,cust_75d0792ad7,Punjab National Bank,savings,4887.35,,,
acct_62453fb704,cust_559957a079,Axis Bank,savings,19565.59,,,
acct_8b440cf6f4,cust_9905ccf0af,Punjab National Bank,savings,15295.76,,,
acct_48011be854,cust_e768b9a640,Axis Bank,savings,28081.14,,,
acct_0d2d9173a9,cust_21b5b2b610,HDFC Bank,savings,15331.17,,,
acct_60e9d44f83,cust_dc5fcf42e1,State Bank of India,savings,19149.98,,,
acct_12e208cde6,cust_5d2c491870,Bank of Baroda,savings,31544.1,,,
acct_f785a8e239,cust_12f9025068,Bank of Baroda,savings,14152.84,,,
acct_6c5ba0095b,cust_911ae7ce0e,Axis Bank,savings,44641.51,,,
acct_c7b9575055,cust_37479b37bb,HDFC Bank,savings,23933.4,,,
acct_7d2a5ba0de,cust_6c710bd58b,State Bank of India,savings,12693.22,,,
acct_7c628988b5,cust_3dddf1d865,ICICI Bank,savings,22175.37,,,
acct_f6ac6d1a29,cust_1ef899f162,Punjab National Bank,savings,36591.52,,,
acct_c401f63dfa,cust_590b9bd837,HDFC Bank,savings,19720.71,,,
acct_8ca98b951e,cust_220ede7c12,State Bank of India,savings,28509.77,,,
acct_f4f55cd580,cust_c206943283,Axis Bank,savings,12847.55,,,
acct_e08efc7feb,cust_ef90252a2a,State Bank of India,savings,9702.24,,,
acct_138cc80236,cust_f6b1c845d0,Axis Bank,savings,38934.18,,,
acct_60735cc2aa,cust_f960caadfe,Axis Bank,savings,40091.09,,,
acct_1bc65d66ea,cust_165063206e,Bank of Baroda,savings,29708.45,,,
acct_08e7a0d5f8,cust_e9951f01c6,Bank of Baroda,savings,29763.7,,,
acct_01bbd66ff6,cust_de0967c978,Punjab National Bank,savings,27130.95,,,
acct_f59514a635,cust_a872f03931,ICICI Bank,savings,26593.9,,,
acct_89717b9602,cust_f4b39569e0,Bank of Baroda,savings,26821.98,,,
acct_bf604dc75c,cust_af301f1502,Bank of Baroda,savings,3075.3,,,
acct_f17eb8f84d,cust_f05b3b3062,Bank of Baroda,savings,43897.24,,,
acct_973ddde93b,cust_4a31f59895,Axis Bank,savings,5930.06,,,
acct_7acab76c90,cust_d7af03ce0f,State Bank of India,savings,5021.22,,,
acct_7f8b546a52,cust_11b3f2f63c,HDFC Bank,savings,27552.02,,,
acct_41bfaed68b,cust_989789ab21,Axis Bank,savings,9451.16,,,
acct_b6c54a6cc1,cust_eb45ef1749,Bank of Baroda,savings,40689.21,,,
acct_0f1aebd70a,cust_901540799e,Axis Bank,savings,28871.93,,,
acct_d172f87f68,cust_a85000b109,HDFC Bank,savings,47265.72,,,
acct_d73d8c2264,cust_6ed851669a,Bank of Baroda,savings,10895.7,,,
acct_abd4ad78c1,cust_17735d4bf9,Punjab National Bank,savings,46430.42,,,
acct_20a23e91c8,cust_459bb741f6,ICICI Bank,savings,49744.34,,,
acct_6cec059398,cust_c2e29c97de,HDFC Bank,savings,11840.56,,,
acct_bdca79b288,cust_ec3ef8d464,HDFC Bank,savings,26273.88,,,
acct_42b0677cc0,cust_53323e95a9,HDFC Bank,savings,24548.62,,,
acct_cce8a6e874,cust_d1c60520d3,State Bank of India,savings,7694.74,,,
acct_81a315348d,cust_a7e6abce11,HDFC Bank,savings,40457.72,,,
acct_5a291693dc,cust_fb9161654c,Bank of Baroda,savings,21607.13,,,
acct_e1705eb9dc,cust_d9e6c40ea3,ICICI Bank,savings,27375.17,,,
acct_ad335d2e11,cust_cc485fca03,HDFC Bank,savings,17903.9,,,
acct_23cec6cc1e,cust_23c1716db2,ICICI Bank,savings,3885.95,,,
acct_22ba851fc9,cust_7eab1e3993,Axis Bank,savings,29517.34,,,
acct_268d532088,cust_331ea6a603,Bank of Baroda,savings,11693.24,,,
acct_91c2c67fd3,cust_25b77c14b8,HDFC Bank,savings,46643.76,,,
acct_6850f84097,cust_421eb70b80,State Bank of India,savings,28748.74,,,
